Date	Time	Cause	IP	Name	User agent	Request method	Request URI	Comment
2010-02-02	20:20:41	Flooding	123.176.45.46	123.176.45.46	Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9.1.7) Gecko/20100106 Ubuntu/9.10 (karmic) Firefox/3.5.7	GET	/index.php/Table/templates/daydream/css/template.css	11 requests in less than 10 seconds (max = 10)
2010-02-02	20:20:41	Flooding	123.176.45.46	123.176.45.46	Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9.1.7) Gecko/20100106 Ubuntu/9.10 (karmic) Firefox/3.5.7	GET	/index.php/Tablemodules/mod_ajaxsearch/js/script.js	12 requests in less than 10 seconds (max = 10)
2010-02-02	20:20:41	Flooding	123.176.45.46	123.176.45.46	Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9.1.7) Gecko/20100106 Ubuntu/9.10 (karmic) Firefox/3.5.7	GET	/index.php/Table/templates/daydream/css/ja-sosdmenu.css	13 requests in less than 10 seconds (max = 10)
2010-02-02	20:20:42	Flooding	123.176.45.46	123.176.45.46	Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9.1.7) Gecko/20100106 Ubuntu/9.10 (karmic) Firefox/3.5.7	GET	/index.php/Table/media/system/js/modal.js	13 requests in less than 10 seconds (max = 10)
2010-02-02	20:20:42	Flooding	123.176.45.46	123.176.45.46	Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9.1.7) Gecko/20100106 Ubuntu/9.10 (karmic) Firefox/3.5.7	GET	/index.php/Table/templates/daydream/css/template.css	14 requests in less than 10 seconds (max = 10)
2010-02-02	20:20:43	Flooding	123.176.45.46	123.176.45.46	Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9.1.7) Gecko/20100106 Ubuntu/9.10 (karmic) Firefox/3.5.7	GET	/index.php/Table/templates/daydream/css/ja-sosdmenu.css	15 requests in less than 10 seconds (max = 10)
2010-02-02	20:20:43	Flooding	123.176.45.46	123.176.45.46	Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9.1.7) Gecko/20100106 Ubuntu/9.10 (karmic) Firefox/3.5.7	GET	/index.php/Table/templates/system/css/system.css	16 requests in less than 10 seconds (max = 10)
2010-02-02	20:20:44	Flooding	123.176.45.46	123.176.45.46	Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9.1.7) Gecko/20100106 Ubuntu/9.10 (karmic) Firefox/3.5.7	GET	/index.php/Table/templates/daydream/css/template.css	17 requests in less than 10 seconds (max = 10)
2010-02-02	20:20:44	Flooding	123.176.45.46	123.176.45.46	Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9.1.7) Gecko/20100106 Ubuntu/9.10 (karmic) Firefox/3.5.7	GET	/index.php/Table/templates/system/css/system.css	19 requests in less than 10 seconds (max = 10)
2010-02-02	20:20:44	Flooding	123.176.45.46	123.176.45.46	Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9.1.7) Gecko/20100106 Ubuntu/9.10 (karmic) Firefox/3.5.7	GET	/index.php/Table/templates/daydream/css/ja-sosdmenu.css	18 requests in less than 10 seconds (max = 10)
2010-02-02	20:20:44	Flooding	123.176.45.46	123.176.45.46	Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9.1.7) Gecko/20100106 Ubuntu/9.10 (karmic) Firefox/3.5.7	GET	/index.php/Table/templates/daydream/images/dreaming2.jpg	20 requests in less than 10 seconds (max = 10)
2010-02-02	20:20:45	Flooding	123.176.45.46	123.176.45.46	Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9.1.7) Gecko/20100106 Ubuntu/9.10 (karmic) Firefox/3.5.7	GET	/index.php/Table/images/M_images/arrow.png	21 requests in less than 10 seconds (max = 10)
2010-02-02	20:20:45	Flooding	123.176.45.46	123.176.45.46	Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9.1.7) Gecko/20100106 Ubuntu/9.10 (karmic) Firefox/3.5.7	GET	/index.php/Table/media/system/images/feed-icon16x16.png	22 requests in less than 10 seconds (max = 10)
2010-02-02	20:20:45	Flooding	123.176.45.46	123.176.45.46	Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9.1.7) Gecko/20100106 Ubuntu/9.10 (karmic) Firefox/3.5.7	GET	/index.php/Table//modules/mod_taf/images/tafbuttontxt_yellow24.png	23 requests in less than 10 seconds (max = 10)
2010-02-02	20:20:46	Flooding	123.176.45.46	123.176.45.46	Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9.1.7) Gecko/20100106 Ubuntu/9.10 (karmic) Firefox/3.5.7	GET	/index.php/Table/templates/daydream/images/en-blue-corner-up-left.png	25 requests in less than 10 seconds (max = 10)
2010-02-02	20:20:45	Flooding	123.176.45.46	123.176.45.46	Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9.1.7) Gecko/20100106 Ubuntu/9.10 (karmic) Firefox/3.5.7	GET	/index.php/Table/media/system/images/88x31.png	24 requests in less than 10 seconds (max = 10)
2010-02-02	20:20:48	Flooding	123.176.45.46	123.176.45.46	Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9.1.7) Gecko/20100106 Ubuntu/9.10 (karmic) Firefox/3.5.7	GET	/	22 requests in less than 10 seconds (max = 10)
